h3_id,events,fatalities,latitude,longitude
838383fffffffff,12,6,-4.35302961961772,16.7624426627033
83728efffffffff,34,20,-3.87005463460629,136.979247608043
836a5efffffffff,52,92,4.38846833646723,33.3066681716466
837a4cfffffffff,23,9,0.496888872215122,35.4449234615643
831e59fffffffff,1,0,45.4352429457767,31.9656116834564
834033fffffffff,3,0,27.1066964695005,111.502970134358
83a852fffffffff,6,6,-19.0426944810139,-52.6840753278133
836d34fffffffff,10,4,18.6582201622206,-95.7969250586906
83318afffffffff,1,0,37.6786709147009,117.11180059489
833d85fffffffff,14,5,26.7976611866191,78.0406692792516
83209bfffffffff,5,3,34.784531058067,74.5117320274747
83204afffffffff,1,0,48.0149776992615,86.9908187120906
833c8efffffffff,10,1,20.661982292911,86.0771964307818
8358a6fffffffff,9,8,10.3683746805375,1.56764392294958
837ae6fffffffff,3,1,3.78127224200338,43.2000790390489
83b2c5fffffffff,29,10,-33.4238745019089,-70.3719040857451
831e42fffffffff,6,1,47.5444582282706,29.0375525477913
8396f6fffffffff,2,0,-7.12429491424048,29.3383056008504
832c9cfffffffff,7,5,30.8623939752099,48.3058685340872
834276fffffffff,49,32,28.9516577749454,66.0921579601847
83818efffffffff,22,21,-6.97022343822277,-35.9119544135342
836601fffffffff,90,79,8.33644684800851,-73.9294713661192
836d74fffffffff,29,25,13.8833482953981,-89.6610514932614
837283fffffffff,26,16,-4.0548919252864,135.824501394548
833c13fffffffff,8,6,25.3621931409143,85.1553421917004
8360a2fffffffff,3,1,16.9633363207937,78.060815164124
8368e5fffffffff,2,2,5.6477275286074,121.384249771836
838a22fffffffff,4,3,-9.92172167548513,-62.9092480476352
837a42fffffffff,7,6,1.3001722521857,38.2765417981204
836a2afffffffff,5,13,8.30346283112372,27.9096845469231
836a43fffffffff,7,11,6.15535003675178,34.4856947152013
836631fffffffff,41,43,10.6480251044966,-75.6374736755807
836a8dfffffffff,5,3,1.01565867749069,25.1683816678643
8381abfffffffff,14,14,-8.12839144240332,-37.9717303833705
837a69fffffffff,30,28,-1.37969932103703,34.2485288103911
836a46fffffffff,28,21,7.15190064717618,32.8513860275329
836b18fffffffff,4,7,11.273791895962,22.9768504915461
831ed1fffffffff,2,2,40.3007686962635,22.1041188136303
8372f3fffffffff,5,0,-2.21778059196205,140.865860563649
836110fffffffff,3,0,8.00584280511127,82.0664544977523
83651cfffffffff,33,20,5.98883706863213,101.459445785138
834430fffffffff,1,0,22.9069419676889,-83.8022587068919
83619afffffffff,6,3,16.9904518151615,81.0489797011885
837522fffffffff,11,28,9.36563115718637,-2.65643896233305
837a90fffffffff,1,0,7.4819564854575,50.7211526874976
8358a8fffffffff,31,17,9.58270570334253,5.25991600807933
838022fffffffff,1,0,-6.89173929166951,-42.0681740243589
838b49fffffffff,14,12,-8.09478492743383,-72.367473316665
838b9cfffffffff,20,13,-10.4642640079604,-55.3617363110221
83a871fffffffff,2,1,-21.4471861930668,-55.7979003021735
83a210fffffffff,3,0,-22.1988980620626,47.4529048710974
834264fffffffff,9,3,32.7873522085767,67.1869558439947
836d69fffffffff,8,4,10.1382742660828,-84.4904594947654
8396d6fffffffff,58,74,-4.08318036189112,28.9075640785387
83309cfffffffff,4,0,32.1158697311345,120.050796905965
836773fffffffff,1,1,12.7984590288937,-69.7877328959007
83a81efffffffff,22,16,-22.0696054579241,-47.631543784758
838146fffffffff,7,6,-9.0743885896514,-48.2869243257672
8366e0fffffffff,17,10,4.07663849218387,-74.309671314821
837a0dfffffffff,29,2,0.14945934269806,42.1354470792667
833f12fffffffff,12,0,32.2566227182407,14.8891215897712
8375b4fffffffff,1,4,8.71175693816006,-10.7228947471795
836861fffffffff,6,7,12.333457453144,124.707848276367
83309bfffffffff,5,0,30.6978266135454,121.49263779448
8360aafffffffff,2,0,16.8956006997147,75.1668810263616
836086fffffffff,4,2,18.7572980427549,77.4627789472327
839689fffffffff,5,1,-5.11184862747032,29.440940229446
834cd4fffffffff,10,9,18.8988111284357,-70.1946669753519
83554dfffffffff,13,23,17.0557528652329,-3.63910174568833
836b4efffffffff,3,3,12.6741992591122,32.3133892328285
831f1bfffffffff,1,0,51.2354874463083,13.9933745017919
8345b2fffffffff,50,43,18.228885597161,-77.7001324282382
83a30afffffffff,2,1,-15.425610929057,47.8424919943513
835991fffffffff,3,0,11.9667280318689,-1.67918244680552
8352b0fffffffff,4,1,14.2757765432587,35.9560599386742
837a1dfffffffff,71,33,1.88898260149603,44.2803499364375
83815afffffffff,36,36,-5.00239705867298,-47.155459601592
838071fffffffff,4,3,-2.03917049978445,-48.0914043242579
837a73fffffffff,4,2,0.264229566809335,39.9341460644604
83a236fffffffff,2,0,-19.404378440509,45.6720886597698
836d2cfffffffff,4,3,16.3228785439658,-91.1287535286666
836d14fffffffff,9,12,15.9431268058193,-97.2361296027187
8349aefffffffff,31,34,18.8319631015889,-103.187335182174
83580efffffffff,12,15,13.2528311659038,8.09989794604975
8352e0fffffffff,6,4,14.9802944549125,45.9585048892244
833c02fffffffff,7,1,27.4701413440287,85.7192328367814
836b55fffffffff,80,187,12.8943891746376,28.8773593227188
833d8dfffffffff,5,1,26.9956999284516,81.311908688524
83482efffffffff,1,2,23.4084383330801,-110.524304465751
836a13fffffffff,5,1,4.82745117420737,24.3103416053828
8381a9fffffffff,9,8,-8.70499480483699,-39.0083681600246
836b40fffffffff,37,510,13.7347840682131,30.7033842872563
834519fffffffff,3,3,21.1500598356744,-86.1810826008456
835252fffffffff,5,0,15.6390694289244,47.6784345395084
83426bfffffffff,6,6,32.0516795143478,73.0485317921779
836a4cfffffffff,1,2,6.95256760083364,36.1691216822152
837a72fffffffff,12,6,0.206661780285953,41.0390361057939
83a8d4fffffffff,5,5,-17.1866969620812,-46.4491986951088
83bceefffffffff,1,0,-29.0866307619552,26.7896696715368
836a51fffffffff,5,6,5.34010843003462,32.7807437444425
833ca9fffffffff,3,3,23.9351755371667,86.9280586407492
834340fffffffff,51,24,33.8453964536677,62.4009597511592
835298fffffffff,28,82,10.3262153667496,38.6300146677409
833ce6fffffffff,11,4,25.6915322299744,89.5959101647491
838b74fffffffff,1,1,-14.7240671338198,-67.9072633194459
838144fffffffff,2,2,-9.61777794255693,-49.3225201394931
8366cefffffffff,3,2,-0.358745246082953,-74.7013199075163
835812fffffffff,19,51,11.3242492317857,4.00426831881038
83739bfffffffff,11,5,-0.639041443328247,131.694328372758
837288fffffffff,19,14,-3.68333915938222,138.13540984261
83546dfffffffff,18,161,12.571312831826,-4.24951290987546
836b90fffffffff,29,203,6.01850328560475,16.1981656469886
838b4afffffffff,5,2,-8.26337474096255,-70.400442530826
832045fffffffff,2,0,50.4007583084385,83.1132755282779
83969bfffffffff,12,17,-2.27523850830261,32.486717510566
83a801fffffffff,10,10,-23.460474897474,-50.7956054896016
83591cfffffffff,5,16,18.5671195879862,1.94886719482256
83bc73fffffffff,7,7,-33.6453564108135,25.7785687736698
836b19fffffffff,17,8,11.2315571035484,24.1284293404036
831e16fffffffff,1,1,46.760982312418,13.4538341006402
831f11fffffffff,1,0,52.6835691281843,10.4170629868933
833d83fffffffff,4,2,25.1560972461699,78.8391625608946
8344a1fffffffff,3,1,25.9017002186375,-80.0997946564023
8320a1fffffffff,3,2,40.7850262236094,69.8308737323846
831ea4fffffffff,2,0,45.6826030071488,11.1526423889119
833ecdfffffffff,2,3,20.593952829936,30.8415703179733
8396ebfffffffff,2,0,-6.71583215085554,22.2842768642794
8358a3fffffffff,12,35,9.54349509445128,3.20441139688752
83a824fffffffff,2,2,-27.5244285204805,-50.9462183013168
83a8f4fffffffff,5,4,-19.9084822942167,-47.5667316829986
83a596fffffffff,29,28,-16.7832166489319,-39.1353543515025
836ba3fffffffff,1,0,9.54713616932733,18.3746095947412
8366f4fffffffff,4,5,4.98095988604388,-77.1697368817743
8366e4fffffffff,16,10,5.1595889690989,-74.2135664917324
834853fffffffff,7,7,30.527114579939,-112.542569610899
837aabfffffffff,38,38,5.33203349070116,46.316923713825
837a93fffffffff,1,0,8.35732171083022,50.2070989541435
831fb4fffffffff,8,5,49.2005375521153,2.00250380593691
839cc2fffffffff,3,0,-8.27543904106886,140.672120658673
837286fffffffff,2,0,-3.34129196292523,133.928147891795
83a81cfffffffff,9,5,-22.544665490064,-48.6893043995842
833d91fffffffff,7,0,23.7172143123451,77.5499358142633
836ac3fffffffff,9,2,-0.206864408765764,30.265153919859
83119efffffffff,13,0,51.9934788768781,39.7534457325617
834816fffffffff,6,7,24.1844863506753,-103.75167757093
8358eafffffffff,1,0,8.72614810825108,12.2803129687573
836b52fffffffff,20,4,11.0789939750089,27.5693161980693
837280fffffffff,8,3,-3.15783188912889,135.08016883757
833c06fffffffff,1,0,28.1458779714194,84.8219953762436
8359b5fffffffff,7,24,15.3739888331034,-3.28971957664514
836736fffffffff,16,15,18.555675761775,-76.7162384624802
835906fffffffff,7,48,20.3372081670335,0.577413178966365
831fa4fffffffff,1,0,51.1982922144108,4.73846844698434
836a40fffffffff,15,14,7.08787711317201,33.960758287811
83a82cfffffffff,1,1,-25.3477755323996,-52.9255791771928
837aa9fffffffff,24,14,4.49080228226488,45.8175202243371
832c30fffffffff,1,0,38.3472711844638,41.0529147666409
8352c4fffffffff,12,3,13.2107256031491,45.5455954936539
8320b3fffffffff,13,7,36.7448575938003,68.4238098839362
83436bfffffffff,15,12,36.1664652700289,64.6844382607393
836656fffffffff,5,2,4.91250004710665,-72.301720197212
833c33fffffffff,5,0,27.7726577994781,83.6448116052962
831532fffffffff,1,0,55.3425085932675,110.096704461411
836a55fffffffff,21,15,6.28194006374935,32.2583855059155
836a60fffffffff,3,2,9.79772432926953,33.6376305278432
833e62fffffffff,17,7,29.6998422339381,31.2370537617128
835281fffffffff,25,10,12.9793024911495,39.6459575422384
837aaafffffffff,5,7,5.24971040692708,47.3382690533531
838149fffffffff,6,1,-5.42815355529497,-52.2142024464867
834205fffffffff,13,15,27.3276088736065,62.8826641401546
836a59fffffffff,7,10,4.26195146580935,35.5453327907108
8360b0fffffffff,5,2,18.4395944176822,79.3646502765067
83752efffffffff,9,10,7.74545569989884,-1.42297776486012
83458afffffffff,1,0,23.0946731936034,-79.9407498728942
836d33fffffffff,12,11,16.3950857435587,-96.1448954856698
83155dfffffffff,3,2,61.8340299076833,129.544697616016
835986fffffffff,10,30,13.7003079181114,-1.98491691752503
83a876fffffffff,7,6,-22.6861083948802,-53.838029138282
838b1afffffffff,2,1,-12.260542292915,-61.1808685131963
836606fffffffff,30,28,9.62564244749132,-75.7374446849047
834248fffffffff,8,2,30.3341940938603,74.0489651535897
8366f0fffffffff,24,23,3.8876113970951,-77.2775403341399
83589dfffffffff,7,26,6.14961614135141,4.65083165922567
8354eafffffffff,10,2,9.51464672759998,-13.2119620273351
834246fffffffff,40,15,29.4439118166081,69.4517894663858
833f72fffffffff,2,0,35.2688113981433,24.073689952216
83109cfffffffff,8,0,51.3489870974584,51.0035938510674
836642fffffffff,1,1,4.00405855577039,-69.5169083153288
8352b4fffffffff,4,4,15.2696006029015,35.532482441263
83a222fffffffff,1,2,-18.3004129182397,48.4752994849013
83424dfffffffff,10,6,31.4311858617282,74.1588503883305
83a232fffffffff,1,1,-20.3470991564438,46.2642464146435
836605fffffffff,23,16,9.36969284724532,-73.8361554975635
836433fffffffff,18,9,10.4934741859906,98.473041304777
83a823fffffffff,1,0,-25.5204243910152,-50.8706734091524
834049fffffffff,86,71,25.4051716662105,96.2285974465571
835843fffffffff,15,24,13.3209818292489,14.8866195460627
834225fffffffff,16,10,29.3836347461871,60.5243312603773
834993fffffffff,54,60,21.1973289299592,-97.5284110821243
834529fffffffff,7,8,18.5300845064634,-90.7078334629717
835910fffffffff,1,0,18.3854780458806,-0.196959341440863
83554bfffffffff,11,28,15.7636496919639,-4.99550606380507
83434efffffffff,5,5,33.9005322095386,64.7829939019518
833c19fffffffff,18,6,26.4165349502953,88.6995043244351
831f80fffffffff,1,1,47.9846578953037,6.91793260777152
833da8fffffffff,10,2,28.2702629208376,79.3785008565967
832571fffffffff,7,1,52.7501062489144,103.952104540237
83bcc8fffffffff,1,0,-26.0895508063757,25.0757403611672
83ad16fffffffff,1,1,-31.0840751742707,18.1718625382687
836b8afffffffff,17,64,5.88841460791093,20.5130946601008
836b83fffffffff,7,7,6.83162436383391,18.9296697833942
83a859fffffffff,2,1,-16.5304184593293,-56.5826638144122
836b88fffffffff,2,1,6.76909802979651,21.1404677738615
834432fffffffff,29,1,23.2276218034454,-82.7504772820609
83212efffffffff,1,1,52.3412734872375,60.4414926808637
837a46fffffffff,8,4,0.322101116541786,38.8215089650814
8358eefffffffff,27,97,9.62707582401815,11.680934618482
83660cfffffffff,41,34,7.68666570115707,-73.0272322758329
833823fffffffff,2,1,35.5929084425154,-0.899107966851893
83a2a3fffffffff,2,0,-25.1608836082445,45.7739370757147
834806fffffffff,29,40,23.8337791117563,-107.145241626639
834815fffffffff,9,13,24.3517113056475,-105.982640426328
834574fffffffff,2,2,19.2345245396539,-91.5828563946725
8364f6fffffffff,4,0,15.8064943775874,94.5279498711216
836945fffffffff,5,5,16.1175811488789,119.985686771345
8359b6fffffffff,55,61,14.1462895675625,-4.61486831093099
83800cfffffffff,8,7,-3.30743858279066,-44.0481115283861
831952fffffffff,10,0,54.2077763515636,-5.96881962868163
83bccafffffffff,1,3,-25.1626492141966,25.7850215460391
83a8b1fffffffff,23,19,-22.271286289753,-41.3320318806804
835294fffffffff,3,20,12.4155431342048,35.6762910559047
83452bfffffffff,2,2,18.9296002521745,-89.6296709104269
836d65fffffffff,2,1,13.373518326745,-86.017480609899
833ce2fffffffff,13,7,24.953376707485,90.4907213822143
8320b1fffffffff,1,1,37.898109372264,68.4408017634149
8366c0fffffffff,24,27,1.43790936333451,-75.5298644394643
83404dfffffffff,4,8,24.6208958382614,97.1144078737316
8395a5fffffffff,1,0,-8.67754609287706,116.568414228267
8358f3fffffffff,127,257,7.85610161648838,8.58299349609067
836b42fffffffff,76,359,12.8255624210591,30.029464654193
834872fffffffff,1,1,27.0116139756532,-112.647641201302
83a8aafffffffff,8,9,-20.579564501645,-44.4483827042593
8364aafffffffff,4,1,16.408490385548,96.890863832419
83611cfffffffff,10,6,7.34649299261561,79.944959314846
838292fffffffff,7,9,4.18512735693903,17.0781648964471
83661cfffffffff,17,15,7.5400809784444,-75.9395702417998
831ec1fffffffff,1,1,42.1398980549084,25.2746053671714
836553fffffffff,1,0,5.34422259436482,94.9114260405282
832c14fffffffff,9,4,37.0193857623043,42.8186589591306
83452afffffffff,14,10,18.22517651658,-88.7840236063566
836a65fffffffff,2,5,10.6671558756705,34.3095496023084
838055fffffffff,4,4,-0.303115936444605,-47.0323034978092
83585bfffffffff,9,2,10.5130693574807,15.5387277251101
836623fffffffff,31,40,10.389346934084,-73.7435191358196
836386fffffffff,1,0,11.5011744201483,51.4958206943307
836a09fffffffff,14,20,6.39944835190337,30.0233137476531
83a952fffffffff,2,1,-26.3527395208322,-52.9662671869574
838230fffffffff,2,8,-5.95442952257101,12.1675085518495
83a8f5fffffffff,16,9,-19.3081793797013,-48.5872593239448
83a95efffffffff,8,8,-25.1490011677997,-54.952264807663
83750cfffffffff,6,5,6.11219210417066,-2.06223933279257
834019fffffffff,6,0,29.2529499266213,106.678140134191
836d22fffffffff,7,5,17.2752318014677,-93.9638953940344
8368e4fffffffff,2,2,5.4333023638642,120.318375460802
832c20fffffffff,1,0,41.2563444180291,41.050987633425
836b46fffffffff,16,36,13.8090971604546,29.545257876096
837a4bfffffffff,8,7,2.45829673302808,34.3690009671056
833cddfffffffff,27,25,21.8800537857068,94.0454978522153
836b50fffffffff,24,86,11.9840927202404,28.2187190004772
83a928fffffffff,1,0,-31.1604681335543,-53.1716143592184
834572fffffffff,4,1,20.7483237203978,-90.2735171897695
837b4cfffffffff,53,28,-6.52242729383242,39.3098470432366
831e4dfffffffff,4,4,47.8593886354812,34.8506220359012
832d56fffffffff,5,0,43.3409399903349,40.0906273061533
833da4fffffffff,1,0,28.6396846280542,74.9981557336077
8310c2fffffffff,14,3,56.9008229117599,59.6935825170944
836b72fffffffff,9,22,13.9422217861532,27.2112854775269
836ad5fffffffff,8,41,-0.0909201526754548,27.9664913311195
83149cfffffffff,1,0,47.0315686328419,129.905909582303
833181fffffffff,7,0,39.2802173428332,116.007814908704
832b8bfffffffff,1,1,42.6449238554409,-75.3761784880185
8366e1fffffffff,9,8,3.41108035493652,-73.3936835740259
831e19fffffffff,3,1,46.0408763524569,20.7341367981475
833da3fffffffff,6,4,27.4133024809061,77.0471994982171
83319dfffffffff,1,0,37.6601272944189,115.961800837035
838016fffffffff,5,4,-4.59716618225848,-37.9234438638839
838014fffffffff,5,3,-5.17253883475649,-38.9548442607085
838a21fffffffff,5,14,-9.81289128624719,-64.74752136768
83811bfffffffff,4,4,-8.67652168870399,-41.0704658611738
8366adfffffffff,1,1,6.71907126217984,-77.9805216348068
831faefffffffff,1,2,49.9021297849581,8.25391632982683
837a49fffffffff,3,1,1.54082287131577,33.7722850035387
8382dbfffffffff,44,43,5.30926663119183,6.2553216891011
83650cfffffffff,2,1,3.44626012015825,99.6757139796551
83536efffffffff,21,0,26.4119482932409,50.557042482566
83801cfffffffff,6,3,-2.77772218434984,-40.9645103839866
838a9dfffffffff,3,1,-1.83736638702003,-56.0094579034604
83660afffffffff,2,3,6.23090544248896,-74.1181697261555
8348a1fffffffff,1,0,25.845416010883,-102.450663923149
83452dfffffffff,6,10,17.4246734824692,-90.9199318905809
836968fffffffff,7,8,17.4268539845911,121.431345973796
8352e5fffffffff,4,3,15.7954052445233,46.6764757033625
835994fffffffff,13,76,12.7367144006823,-3.28424305053976
838045fffffffff,2,2,-0.82519926359704,-50.0702480532533
83a90afffffffff,3,2,-28.5046552950845,-50.9841709525202
837528fffffffff,3,3,6.93717944258378,-0.812320717067065
838a00fffffffff,3,1,-7.71667519031068,-62.8059393037622
83ce9dfffffffff,1,0,-38.8110317813579,-71.3277369055525
834590fffffffff,1,0,20.2002565679168,-77.1725613717448
83662dfffffffff,3,5,9.48016768853168,-70.9810809337838
83752dfffffffff,2,0,6.95082785716871,0.134269922129507
833083fffffffff,1,0,32.9457004588074,120.416615698885
833011fffffffff,1,0,37.6453605807466,121.555196171046
833ca1fffffffff,4,3,23.9247348707302,83.7244724867628
838aa9fffffffff,2,2,-3.97512922422144,-59.8860167945488
83450cfffffffff,3,2,19.3192812374453,-88.5563437103857
83a825fffffffff,7,6,-26.942903706786,-51.960243666335
838ba4fffffffff,78,38,-15.8957152990099,-57.5335179595642
836526fffffffff,3,0,1.55806448657038,104.338794784863
833fb4fffffffff,1,0,29.9698789697806,9.65489040165825
8348b1fffffffff,11,9,26.0784841705609,-99.0341600754186
836a1efffffffff,59,46,4.7791187125753,25.429447247022
834269fffffffff,20,14,33.1668521963148,73.144203339158
837526fffffffff,7,9,10.2192648838344,-2.33765869768341
831ecafffffffff,1,0,40.1224747783738,26.6358173559229
836755fffffffff,11,9,11.8287157830989,-69.863887008814
838118fffffffff,1,1,-9.84980001678545,-41.0918670444648
8366f3fffffffff,19,22,2.78337678938287,-77.3861326038096
83309afffffffff,1,0,30.4534342203527,120.391279830972
83a953fffffffff,4,3,-25.7545576566832,-53.9637705463287
834803fffffffff,20,22,25.6660453592648,-108.148854264221
839735fffffffff,2,2,-22.5534181715813,35.4230778138612
833ca8fffffffff,10,6,23.5794364531786,85.7594488193152
833dabfffffffff,3,2,27.632848629591,80.3561185271268
83a214fffffffff,4,1,-21.2788033847824,46.8578925830122
836083fffffffff,1,0,19.0492880329246,75.5964627742792
8310d6fffffffff,8,0,54.3639454795582,56.7033485927277
834ce8fffffffff,2,1,18.3277113106092,-65.0042673849358
8366d4fffffffff,6,6,2.34328006376203,-78.4266043499409
834819fffffffff,11,14,28.0209556403054,-107.992908162597
833c8dfffffffff,5,2,22.1120197951305,87.5242192210269
83390dfffffffff,1,0,40.238292378302,-2.57765623707496
835982fffffffff,8,5,12.8601764256669,-1.33906939968697
83694afffffffff,6,4,13.7383726818046,122.141685503686
838290fffffffff,1,2,3.29056614724943,16.4447590689695
835285fffffffff,16,1,13.9507403631352,39.2717894857091
834808fffffffff,8,10,26.9466289397866,-110.360846958178
8368c8fffffffff,1,1,1.28999460952313,124.978071113874
833daefffffffff,4,3,27.8462723601927,78.2071366704794
835469fffffffff,14,60,11.6409037025866,-4.5599654983263
83611bfffffffff,3,1,8.88203926951435,78.3240688649271
832d64fffffffff,11,2,48.6294016986407,35.8443072078144
8358cefffffffff,2,0,6.95741821574205,12.3776497278319
837a08fffffffff,42,38,1.05727621797092,42.6766615614711
836a6dfffffffff,77,186,9.5646533227621,36.8859149297943
83a814fffffffff,1,1,-24.7525327797549,-46.6645519744155
83a95afffffffff,6,4,-24.1355136242436,-54.9089196967886
83529dfffffffff,5,10,11.1725738271772,39.318042930496
833d90fffffffff,2,0,23.3097683875524,76.4819108860397
8359aefffffffff,6,7,15.6162945519516,-0.272573422670163
83118cfffffffff,4,1,55.8937449907158,38.929886856726
836d66fffffffff,12,14,13.6246730957433,-87.8287646604272
836b45fffffffff,7,9,14.6471580307356,31.3863047977156
83b374fffffffff,1,0,-19.8096083845728,-65.3065365325522
8360a4fffffffff,2,0,15.1429046272343,78.6555417980726
836a30fffffffff,23,6,8.48874992149936,23.4315456740235
8366ccfffffffff,1,1,0.0909352080085599,-73.6757846031135
838062fffffffff,9,9,-2.60081400197798,-49.1175622130648
838ba3fffffffff,6,2,-13.6938360997792,-57.4416492026447
83752bfffffffff,4,0,6.12228074919812,-1.14047470944413
8348e2fffffffff,6,6,30.3637528752918,-107.830828476155
833d16fffffffff,9,1,30.1756561562345,76.3132429470054
83302efffffffff,4,1,39.9154349094042,124.035093491301
8360b3fffffffff,1,0,19.1461489685444,78.526821713888
833e60fffffffff,6,4,30.6412469362698,32.0302435035167
8396d2fffffffff,38,92,-3.06011515573179,28.3786287040364
833e68fffffffff,1,3,29.2658769021932,35.1795745760935
833d14fffffffff,14,4,31.2669753090789,76.4603198493946
831e5dfffffffff,5,2,46.4281944224111,31.3236295101501
835891fffffffff,4,3,6.1472838950441,2.67271515695609
836a66fffffffff,4,4,9.86967589218158,32.5367215291225
833da5fffffffff,3,1,29.0956617822849,76.1708862529495
8360a0fffffffff,2,2,15.8679999415553,77.8311988903123
8366e9fffffffff,1,1,0.97745913332473,-71.6532884508747
834350fffffffff,21,17,31.0448245357451,61.4791807594688
832013fffffffff,7,1,42.5056109885516,71.2856413845833
837505fffffffff,4,4,7.72317823823328,-2.35530118536252
8382d9fffffffff,4,2,4.48781634376948,5.8461489795428
832c06fffffffff,2,0,38.8718773488176,43.2999130218591
8352e1fffffffff,27,13,14.8329794854068,46.9633296781747
8320c0fffffffff,1,0,41.192959455415,80.7025214653914
8342cefffffffff,6,3,22.5617962392001,72.3140522624345
83a92efffffffff,6,5,-31.7229613569424,-52.1585287117138
832d4bfffffffff,1,0,48.166222097361,46.1360100811067
83bc99fffffffff,1,2,-24.5241445626454,35.3662400354474
836941fffffffff,14,15,15.3366937043581,120.700682368065
838b92fffffffff,2,0,-11.2072760622071,-52.4078937932914
8311acfffffffff,1,0,57.0330314530454,34.6350591271232
831e4afffffffff,4,3,46.2618561890377,32.9111178884435
83a90dfffffffff,1,2,-29.2817312505629,-53.0890918575906
836bb1fffffffff,2,1,8.67070527226578,16.6992723779247
83499efffffffff,11,9,21.8977099134453,-98.5074088806769
8348e4fffffffff,4,5,28.6643166799347,-109.114056541971
8358adfffffffff,52,44,10.4743856949047,5.68182570929688
837a91fffffffff,3,1,7.58043945892837,49.7517230294479
836a63fffffffff,3,6,8.86305159332506,34.0621442743466
839692fffffffff,8,3,-3.4459093720015,36.4910747198467
837a75fffffffff,4,3,-1.64823613508395,39.9193624390551
8311a4fffffffff,2,0,55.2533342215147,31.0501659116717
839789fffffffff,1,0,-12.3916056174303,33.2952920975938
83591afffffffff,3,4,16.7122943578947,2.21573521021341
83529afffffffff,20,37,9.48176009531955,37.9483803327289
833098fffffffff,9,0,31.3030019151642,120.754052085
832d53fffffffff,2,1,43.8650121058237,42.4638222680423
8383a4fffffffff,4,4,-9.41687868268662,17.9728236562052
835440fffffffff,23,18,12.2072716777037,-7.93419372156527
836addfffffffff,5,1,-1.20935978917576,30.7953563450746
83521afffffffff,5,1,15.4068147397416,42.8498837864038
836026fffffffff,14,6,8.54358330862808,77.2972892921473
835989fffffffff,7,5,13.0714395859973,2.7251325255831
830b9afffffffff,2,0,55.9350043149458,92.3191568652944
838232fffffffff,3,7,-5.03783766260316,12.8180107612488
836d30fffffffff,4,2,17.5244516589686,-95.9723456444204
839796fffffffff,9,4,-11.550513553889,41.0024030771653
837ae4fffffffff,7,2,2.90569425580204,42.6695610861713
834048fffffffff,9,1,25.6796453209058,97.4482818837817
83546bfffffffff,8,10,11.3187613910978,-5.53824995620846
833ce8fffffffff,18,0,25.8875802527798,94.1188244203043
836099fffffffff,2,2,20.3767459248908,73.9750450818949
83434dfffffffff,10,10,35.610111705172,65.9394380301759
83695dfffffffff,7,6,13.4860540384337,121.054472905477
834030fffffffff,1,0,26.2733543980482,112.291835587085
832d33fffffffff,3,1,39.6169211848424,32.5803169625695
833c88fffffffff,2,0,21.014237738785,87.236761585885
83651efffffffff,12,7,7.11681642325176,101.786353225682
836ad0fffffffff,4,0,-1.03420008718487,27.3342118998227
8314d6fffffffff,4,1,48.8795587956474,135.237840218402
833d12fffffffff,10,2,29.5425461673307,77.357159162746
83118dfffffffff,3,0,56.7681089581103,40.0752988155534
833d89fffffffff,6,1,26.3539037168617,82.236518855491
83609efffffffff,2,1,21.1893912949092,76.0347348854979
8372d6fffffffff,6,11,-4.3874401489877,140.031579830874
834800fffffffff,59,56,24.4865269885689,-108.224634301977
835995fffffffff,8,8,12.7997697437114,-2.3191248096198
83a8f0fffffffff,3,2,-18.8102851421935,-47.5344824410574
83815bfffffffff,18,17,-4.38687081129665,-48.1561677516247
832c84fffffffff,8,6,32.4743151091236,45.6227483897883
837a74fffffffff,8,3,-1.69915729898712,41.0331756801388
831e0afffffffff,3,0,46.95627636271,21.5787835364854
832d5efffffffff,2,0,44.6691525281017,43.4318397722687
833cebfffffffff,20,4,25.1198815196361,95.0111986367787
83728afffffffff,5,1,-4.76317819557283,137.721829951109
83a909fffffffff,1,1,-28.3199818976016,-53.048022977331
833e66fffffffff,4,1,30.7711960073849,30.6869918101807
835292fffffffff,1,3,10.5863118949071,35.4051028570896
833190fffffffff,1,0,37.5331023610165,112.427832991654
832096fffffffff,26,11,34.4619909680999,68.3916248616679
835286fffffffff,13,41,13.19199567376,37.4744585382964
83811efffffffff,1,0,-10.449679845649,-40.0683545754474
838b5efffffffff,2,3,-9.05959046682738,-67.5412925841473
836a34fffffffff,15,7,9.42034824089606,22.9046627837569
836a50fffffffff,31,17,5.40075568756831,31.6602107982541
832d89fffffffff,16,7,36.2128000644138,41.9322704354475
831e0efffffffff,1,0,47.8745481543401,20.7865450331167
838d80fffffffff,2,0,-6.8923101047822,112.540119423481
834523fffffffff,10,8,16.4430788583721,-88.1834763676333
838112fffffffff,7,7,-11.6329817672945,-38.0205008290161
835463fffffffff,15,40,13.4988400575822,-6.63343272022123
836aecfffffffff,15,13,3.54833856695554,31.5795234863927
834260fffffffff,4,2,32.2159887970798,68.3616338123571
831f4efffffffff,4,0,53.7739984065718,27.3009060862014
831e63fffffffff,9,2,50.1356739990866,30.2633367331158
8359a9fffffffff,6,3,15.7595829538779,1.81503288035137
8349a2fffffffff,12,16,17.4930205772322,-101.201798386385
837a98fffffffff,8,9,8.56066016309472,48.2509155481143
831ed4fffffffff,2,0,41.296958193175,19.8486918496349
83421dfffffffff,3,6,25.2688069878716,65.1169502151879
